customer_id,rfm_recency_all_time,rfm_frequency_all_time,rfm_monetary_all_time,tenure_all_time,rfm_recency_30d,rfm_frequency_30d,rfm_monetary_30d,tenure_30d,rfm_recency_60d,rfm_frequency_60d,rfm_monetary_60d,tenure_60d,rfm_recency_90d,rfm_frequency_90d,rfm_monetary_90d,tenure_90d,slope_amount,slope_days_since_previous_transaction,slope_days_until_next_transaction,slope_customer_transaction_order,slope_days_since_first_transaction,min_amount,mean_amount,mode_amount,max_amount,q1_amount,q5_amount,q10_amount,q20_amount,q30_amount,q40_amount,q50_amount,q60_amount,q70_amount,q80_amount,q90_amount,q95_amount,q99_amount,min_days_since_previous_transaction,mean_days_since_previous_transaction,mode_days_since_previous_transaction,max_days_since_previous_transaction,q1_days_since_previous_transaction,q5_days_since_previous_transaction,q10_days_since_previous_transaction,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q40_days_since_previous_transaction,q50_days_since_previous_transaction,q60_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_since_previous_transaction,q90_days_since_previous_transaction,q95_days_since_previous_transaction,q99_days_since_previous_transaction,min_days_until_next_transaction,mean_days_until_next_transaction,mode_days_until_next_transaction,max_days_until_next_transaction,q1_days_until_next_transaction,q5_days_until_next_transaction,q10_days_until_next_transaction,q20_days_until_next_transaction,q30_days_until_next_transaction,q40_days_until_next_transaction,q50_days_until_next_transaction,q60_days_until_next_transaction,q70_days_until_next_transaction,q80_days_until_next_transaction,q90_days_until_next_transaction,q95_days_until_next_transaction,q99_days_until_next_transaction,min_customer_transaction_order,mean_customer_transaction_order,mode_customer_transaction_order,max_customer_transaction_order,q1_customer_transaction_order,q5_customer_transaction_order,q10_customer_transaction_order,q20_customer_transaction_order,q30_customer_transaction_order,q40_customer_transaction_order,q50_customer_transaction_order,q60_customer_transaction_order,q70_customer_transaction_order,q80_customer_transaction_order,q90_customer_transaction_order,q95_customer_transaction_order,q99_customer_transaction_order,min_days_since_first_transaction,mean_days_since_first_transaction,mode_days_since_first_transaction,max_days_since_first_transaction,q1_days_since_first_transaction,q5_days_since_first_transaction,q10_days_since_first_transaction,q20_days_since_first_transaction,q30_days_since_first_transaction,q40_days_since_first_transaction,q50_days_since_first_transaction,q60_days_since_first_transaction,q70_days_since_first_transaction,q80_days_since_first_transaction,q90_days_since_first_transaction,q95_days_since_first_transaction,q99_days_since_first_transaction
C00368,2,15,438.73,115,41.0,11.0,336.25,76.0,63.0,6.0,202.11,54.0,98.0,4.0,94.82,19.0,2.738,-6.000000000000002,5.599999999999998,1.0,6.000000000000002,5.61,23.705,5.61,34.09,6.1623,8.371500000000001,11.133,16.656000000000002,22.179,25.436,27.56,29.684,31.399,32.29600000000001,33.193000000000005,33.6415,34.0003,2.0,6.333333333333333,2.0,14.0,2.02,2.1,2.2,2.4,2.6,2.8,3.0,5.199999999999999,7.399999999999999,9.6,11.8,12.9,13.78,2.0,13.0,2.0,33.0,2.03,2.15,2.3,2.6,2.9,5.200000000000002,8.5,11.799999999999995,15.899999999999991,21.60000000000001,27.300000000000004,30.14999999999999,32.42999999999999,0.0,1.5,0.0,3.0,0.03,0.15,0.3,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.1,2.4000000000000004,2.7,2.85,2.97,0.0,12.5,0.0,19.0,0.42,2.1000000000000005,4.200000000000001,8.400000000000002,12.599999999999998,14.6,15.5,16.4,17.2,17.8,18.4,18.7,18.94
C01859,64,11,1160.11,102,64.0,11.0,1160.11,102.0,64.0,11.0,1160.11,102.0,95.0,8.0,597.36,71.0,-8.526666666666666,-2.0357142857142847,-0.8690476190476195,1.0,9.559523809523808,37.51,74.67,37.51,123.25,37.9734,39.827,42.144,45.322,48.074,54.822,72.425,89.154,92.843,101.632,111.973,117.6115,122.1223,0.0,10.142857142857142,0.0,22.0,0.06,0.3,0.6000000000000001,1.8000000000000007,4.199999999999999,7.000000000000002,10.0,12.4,14.999999999999996,18.000000000000004,20.200000000000003,21.1,21.82,0.0,10.875,0.0,22.0,0.07,0.35,0.7000000000000001,2.6000000000000005,5.5,9.000000000000002,12.0,14.4,15.8,17.8,19.9,20.95,21.79,0.0,3.5,0.0,7.0,0.07,0.35,0.7000000000000001,1.4,2.1,2.8000000000000003,3.5,4.2,4.9,5.6000000000000005,6.3,6.65,6.93,0.0,42.625,71.0,71.0,1.54,7.700000000000001,15.400000000000002,26.0,33.4,43.2,46.5,48.0,51.5,63.40000000000001,71.0,71.0,71.0
C00473,1,13,1153.66,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01878,47,6,377.89,106,47.0,6.0,377.89,106.0,102.0,4.0,309.79999999999995,51.0,102.0,4.0,309.79999999999995,51.0,10.462000000000003,-5.000000000000004,5.800000000000001,1.0,17.599999999999998,46.98,77.45,46.98,131.03,47.418,49.17,51.36,55.74,60.12,63.306,65.895,68.484,76.29199999999997,94.538,112.784,121.90699999999998,129.2054,9.0,17.0,9.0,23.0,9.2,10.0,11.0,13.0,15.0,17.0,19.0,19.8,20.6,21.4,22.2,22.6,22.92,9.0,23.5,9.0,43.0,9.3,10.5,12.0,15.0,18.0,19.8,21.0,22.2,24.999999999999996,31.000000000000007,37.0,39.99999999999999,42.39999999999999,0.0,1.5,0.0,3.0,0.03,0.15,0.3,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.1,2.4000000000000004,2.7,2.85,2.97,0.0,28.0,0.0,51.0,0.57,2.8500000000000005,5.700000000000001,11.400000000000002,17.099999999999998,23.600000000000005,30.5,37.4,42.9,45.6,48.3,49.65,50.73
C02825,12,21,2407.03,114,44.0,19.0,2195.29,82.0,60.0,13.0,1339.36,66.0,111.0,5.0,530.39,15.0,-19.150000000000013,1.1,4.4,1.0,3.7,72.76,106.078,72.76,191.9,73.0184,74.052,75.34400000000001,77.928,79.354,79.622,79.89,90.582,101.274,123.67600000000002,157.788,174.844,188.4888,1.0,3.75,1.0,6.0,1.06,1.3,1.6,2.2,2.8,3.4000000000000004,4.0,4.6,5.1,5.4,5.7,5.85,5.97,1.0,7.6,1.0,23.0,1.08,1.4,1.8,2.6,3.4,4.2,5.0,5.4,5.8,9.400000000000002,16.200000000000003,19.6,22.32,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,6.4,0.0,15.0,0.12,0.6000000000000001,1.2000000000000002,2.4000000000000004,3.2,3.6,4.0,6.4,8.799999999999999,11.0,13.0,14.0,14.8
C01112,35,3,88.87,102,35.0,3.0,88.87,102.0,102.0,2.0,53.89,35.0,102.0,2.0,53.89,35.0,-28.87,,31.99999999999999,0.9999999999999998,34.99999999999999,12.51,26.945,12.51,41.38,12.7987,13.9535,15.397,18.284,21.171,24.058,26.945,29.832,32.719,35.606,38.493,39.9365,41.0913,,,,,,,,,,,,,,,,,,35.0,51.0,35.0,67.0,35.32,36.6,38.2,41.4,44.6,47.8,51.0,54.2,57.4,60.6,63.8,65.4,66.68,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,17.5,0.0,35.0,0.35,1.75,3.5,7.0,10.5,14.0,17.5,21.0,24.5,28.0,31.5,33.25,34.65
C01605,14,11,1419.55,79,30.0,7.0,813.15,63.0,61.0,3.0,233.31,32.0,93.0,1.0,104.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02848,12,3,32.56,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00155,26,3,37.8,71,77.0,2.0,27.46,20.0,77.0,2.0,27.46,20.0,97.0,1.0,16.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00058,34,1,91.06,0,34.0,1.0,91.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00170,43,6,436.01,34,43.0,6.0,436.01,34.0,63.0,4.0,294.08000000000004,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00265,6,9,584.1,65,37.0,5.0,324.5,34.0,70.0,2.0,126.79,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00069,0,29,2971.4300000000003,185,36.0,25.0,2346.33,149.0,62.0,18.0,1683.23,123.0,96.0,14.0,1307.97,89.0,-0.3617362637362625,-0.4835164835164831,-0.2395604395604393,1.0000000000000002,6.1692307692307695,25.37,93.42642857142856,25.37,194.84,25.7262,27.151,30.288,47.04,61.975,71.136,85.55,109.748,114.679,138.68200000000002,155.73300000000003,172.1095,190.2939,1.0,6.846153846153846,4.0,28.0,1.24,2.2,3.0,3.4000000000000004,4.0,4.0,5.0,6.199999999999999,7.0,7.0,9.400000000000002,17.199999999999974,25.839999999999986,1.0,7.214285714285714,4.0,28.0,1.26,2.3,3.0,3.6,4.0,4.2,5.5,6.8,7.0,8.200000000000001,11.400000000000002,17.599999999999994,25.919999999999987,0.0,6.5,0.0,13.0,0.13,0.65,1.3,2.6,3.9,5.2,6.5,7.8,9.1,10.4,11.7,12.35,12.87,0.0,50.785714285714285,0.0,89.0,0.52,2.6,12.400000000000002,33.8,41.3,49.8,55.0,57.8,64.3,71.0,81.9,85.75,88.35
C00713,5,23,1744.3200000000002,138,31.0,16.0,1298.12,112.0,67.0,9.0,707.98,76.0,101.0,6.0,495.49,42.0,-10.624285714285708,-3.2,-0.1714285714285714,0.9999999999999998,8.114285714285712,40.9,82.58166666666666,40.9,162.94,40.9385,41.0925,41.285,41.67,46.16,50.65,56.495000000000005,62.34,99.665,136.99,149.965,156.4525,161.6425,2.0,8.4,15.0,15.0,2.04,2.2,2.4,2.8,3.8,5.4,7.0,10.2,13.4,15.0,15.0,15.0,15.0,2.0,10.333333333333334,15.0,20.0,2.05,2.25,2.5,3.0,5.0,7.0,11.0,15.0,15.0,15.0,17.5,18.75,19.75,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,26.33333333333333,0.0,42.0,0.75,3.75,7.5,15.0,22.5,30.0,31.0,32.0,35.5,39.0,40.5,41.25,41.85
C00093,122,2,40.29,61,122.0,2.0,40.29,61.0,122.0,2.0,40.29,61.0,122.0,2.0,40.29,61.0,-8.190000000000001,,,0.9999999999999998,60.99999999999999,16.05,20.145,16.05,24.24,16.1319,16.459500000000002,16.869,17.688,18.507,19.326,20.145,20.964,21.783,22.602,23.421,23.8305,24.1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,30.5,0.0,61.0,0.61,3.0500000000000003,6.1000000000000005,12.2,18.3,24.4,30.5,36.6,42.7,48.8,54.9,57.95,60.39
C01888,19,1,118.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02565,0,14,513.25,73,34.0,9.0,372.96,39.0,63.0,4.0,239.7,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02048,2,14,794.9300000000001,49,31.0,6.0,354.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00240,1,34,1774.23,76,30.0,23.0,1255.22,47.0,63.0,7.0,429.12,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00185,3,19,1491.09,108,35.0,15.0,1274.26,76.0,70.0,9.0,755.33,41.0,95.0,5.0,418.35,16.0,-13.625999999999998,-2.799999999999999,1.3999999999999992,1.0,3.7,29.04,83.67,29.04,152.34,29.0652,29.166,29.292,29.544,40.356,61.728,83.1,99.54,115.98,129.828,141.084,146.712,151.2144,1.0,4.0,1.0,10.0,1.03,1.15,1.3,1.6,1.9,2.2,2.5,2.8,3.6999999999999975,5.8000000000000025,7.900000000000001,8.949999999999998,9.79,1.0,6.8,1.0,18.0,1.04,1.2,1.4,1.8,2.2,2.6,3.0,5.799999999999999,8.599999999999998,11.6,14.8,16.4,17.68,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,10.8,0.0,16.0,0.4,2.0,4.0,8.0,10.6,11.8,13.0,13.8,14.6,15.2,15.6,15.8,15.96
C01181,42,63,1595.23,176,42.0,63.0,1595.23,176.0,64.0,58.0,1465.72,154.0,91.0,44.0,1118.29,127.0,0.0599866102889362,-0.0520990637269707,-0.0484848484848484,0.9999999999999998,3.178646934460888,2.35,25.415681818181817,2.35,95.97,2.3629,2.854,6.464,9.196,10.194,17.454,21.96,26.162,30.993,36.98399999999999,45.702000000000005,65.36400000000002,93.4545,0.0,2.953488372093023,1.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,5.800000000000004,7.799999999999997,14.37999999999998,0.0,2.9545454545454546,1.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,5.700000000000003,7.700000000000003,14.270000000000003,0.0,21.5,0.0,43.0,0.43,2.15,4.3,8.6,12.9,17.2,21.5,25.8,30.1,34.4,38.7,40.85,42.57,0.0,71.3409090909091,99.0,127.0,0.43,5.449999999999999,8.3,23.6,32.9,68.8,85.0,99.0,102.1,111.2,117.1,122.4,125.28
C01050,174,3,102.17,13,174.0,3.0,102.17,13.0,174.0,3.0,102.17,13.0,174.0,3.0,102.17,13.0,22.555000000000003,6.9999999999999964,6.999999999999997,1.0000000000000002,6.500000000000003,5.74,34.056666666666665,5.74,50.85,6.5368,9.724,13.708,21.676,29.644,37.612,45.58,46.634,47.688,48.742,49.796,50.323,50.7446,3.0,6.5,3.0,10.0,3.07,3.35,3.7,4.4,5.1,5.800000000000001,6.5,7.199999999999999,7.899999999999999,8.6,9.3,9.65,9.93,3.0,6.5,3.0,10.0,3.07,3.35,3.7,4.4,5.1,5.800000000000001,6.5,7.199999999999999,7.899999999999999,8.6,9.3,9.65,9.93,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,5.333333333333333,0.0,13.0,0.06,0.3,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,5.0,6.999999999999999,9.0,11.0,12.0,12.8
C00180,129,13,141.83,92,129.0,13.0,141.83,92.0,129.0,13.0,141.83,92.0,129.0,13.0,141.83,92.0,0.3794505494505496,0.1048951048951045,0.1048951048951048,1.0,7.538461538461538,0.08,10.91,0.08,31.02,0.6032,2.6960000000000006,4.78,6.152,7.561999999999999,8.546000000000001,10.61,11.606,11.914,12.796000000000005,16.740000000000002,22.95599999999998,29.407199999999985,1.0,7.666666666666667,5.0,22.0,1.11,1.55,2.1,3.2,4.3,5.0,5.0,5.6,6.699999999999999,12.600000000000003,17.6,19.8,21.56,1.0,7.666666666666667,5.0,22.0,1.11,1.55,2.1,3.2,4.3,5.0,5.0,5.6,6.699999999999999,12.600000000000003,17.6,19.8,21.56,0.0,6.0,0.0,12.0,0.12,0.6000000000000001,1.2000000000000002,2.4000000000000004,3.6,4.800000000000001,6.0,7.199999999999999,8.399999999999999,9.6,10.8,11.4,11.88,0.0,44.84615384615385,0.0,92.0,0.12,0.6000000000000001,2.200000000000001,12.600000000000003,34.19999999999999,45.400000000000006,48.0,54.0,59.6,65.0,81.4,87.79999999999998,91.16
C00112,1,7,328.99,34,34.0,2.0,166.63,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02455,1,29,2616.03,121,30.0,21.0,2014.15,92.0,62.0,9.0,1046.65,60.0,90.0,5.0,654.8399999999999,32.0,-10.977000000000002,0.4,-0.2000000000000008,1.0,7.899999999999999,32.19,130.968,32.19,245.71,33.9764,41.122,50.054,67.91799999999999,85.434,102.602,119.77,143.98999999999998,168.20999999999998,193.398,219.554,232.632,243.0944,2.0,8.0,2.0,13.0,2.12,2.6,3.2,4.4,5.6,7.000000000000001,8.5,10.0,11.2,11.8,12.4,12.7,12.94,2.0,7.6,6.0,13.0,2.16,2.8,3.6,5.2,6.0,6.0,6.0,8.0,10.0,11.4,12.2,12.6,12.92,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,15.6,0.0,32.0,0.24,1.2000000000000002,2.4000000000000004,4.800000000000001,8.6,13.8,19.0,19.8,20.6,23.200000000000003,27.6,29.8,31.56
C02552,34,26,3246.99,163,34.0,26.0,3246.99,163.0,60.0,21.0,2556.02,137.0,105.0,17.0,1967.22,92.0,0.6982598039215662,0.188235294117647,0.3578431372549019,0.9999999999999998,5.524509803921568,14.63,115.71882352941176,14.63,286.17,17.0668,26.814,40.3,51.216,64.67999999999999,93.098,114.98,121.806,129.462,155.638,217.132,236.11399999999995,276.1588,0.0,5.75,5.0,20.0,0.0,0.0,0.5,1.0,2.0,4.0,5.0,5.0,8.0,9.0,11.0,14.0,18.8,0.0,6.352941176470588,5.0,20.0,0.0,0.0,0.6000000000000001,1.2000000000000002,2.0,4.4,5.0,6.799999999999999,8.2,9.8,13.6,16.799999999999997,19.36,0.0,8.0,0.0,16.0,0.16,0.8,1.6,3.2,4.8,6.4,8.0,9.6,11.2,12.8,14.4,15.2,15.84,0.0,42.23529411764706,14.0,92.0,1.28,6.4,8.6,14.0,30.0,34.8,41.0,43.6,54.99999999999999,66.2,82.2,88.0,91.2
C00709,61,5,172.95,131,61.0,5.0,172.95,131.0,61.0,5.0,172.95,131.0,101.0,3.0,128.67,91.0,-14.925000000000011,-48.99999999999994,-24.0,1.0000000000000002,45.500000000000014,14.79,42.88999999999999,14.79,69.24,15.387,17.775,20.76,26.73,32.7,38.67,44.64,49.56,54.48,59.4,64.32,66.77999999999999,68.74799999999999,21.0,45.5,21.0,70.0,21.49,23.45,25.9,30.8,35.7,40.6,45.5,50.4,55.3,60.2,65.1,67.55,69.51,21.0,37.66666666666666,21.0,70.0,21.02,21.1,21.2,21.4,21.6,21.8,22.0,31.6,41.2,50.8,60.400000000000006,65.19999999999999,69.03999999999999,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,53.66666666666666,0.0,91.0,1.4,7.0,14.0,28.0,42.0,56.0,70.0,74.2,78.4,82.6,86.8,88.89999999999999,90.58
C02647,95,8,263.24,145,95.0,8.0,263.24,145.0,95.0,8.0,263.24,145.0,95.0,8.0,263.24,145.0,5.861428571428569,-2.3571428571428563,-2.357142857142856,1.0,22.28571428571428,4.73,32.905,4.73,79.19,5.605700000000001,9.1085,13.487,18.396,20.497,23.066000000000003,24.4,27.942000000000004,38.23899999999999,47.94800000000001,61.16499999999999,70.17749999999998,77.38749999999999,2.0,20.714285714285715,22.0,37.0,2.42,4.1000000000000005,6.200000000000001,10.8,16.2,19.6,22.0,22.0,24.59999999999999,32.400000000000006,35.8,36.4,36.88,2.0,20.714285714285715,22.0,37.0,2.42,4.1000000000000005,6.200000000000001,10.8,16.2,19.6,22.0,22.0,24.59999999999999,32.400000000000006,35.8,36.4,36.88,0.0,3.5,0.0,7.0,0.07,0.35,0.7000000000000001,1.4,2.1,2.8000000000000003,3.5,4.2,4.9,5.6000000000000005,6.3,6.65,6.93,0.0,80.75,0.0,145.0,1.54,7.700000000000001,15.400000000000002,30.800000000000004,47.5,72.00000000000001,83.5,95.4,121.29999999999998,135.8,143.6,144.3,144.86
C01896,239,1,30.45,0,239.0,1.0,30.45,0.0,239.0,1.0,30.45,0.0,239.0,1.0,30.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01296,4,11,673.37,36,30.0,4.0,324.54,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00219,1,18,982.3,83,38.0,15.0,865.77,46.0,61.0,5.0,332.96000000000004,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00326,62,15,429.09,194,62.0,15.0,429.09,194.0,62.0,15.0,429.09,194.0,125.0,11.0,387.24,131.0,1.1946363636363644,0.0666666666666657,1.4090909090909094,1.0,15.127272727272723,5.39,35.20363636363636,5.39,86.3,5.917,8.025,10.66,11.7,13.64,21.25,40.43,46.18,46.28,51.34,54.07,70.185,83.07700000000001,1.0,13.1,15.0,39.0,1.18,1.9,2.8,3.8,5.4,10.2,13.5,14.4,15.0,16.200000000000003,22.799999999999997,30.89999999999998,37.38,1.0,15.818181818181818,15.0,43.0,1.2,2.0,3.0,4.0,6.0,13.0,14.0,15.0,15.0,21.0,39.0,41.0,42.6,0.0,5.0,0.0,10.0,0.1,0.5,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,9.5,9.9,0.0,65.0,0.0,131.0,0.3,1.5,3.0,7.0,21.0,42.0,81.0,96.0,97.0,112.0,125.0,128.0,130.4
C01781,8,4,263.68,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00584,95,15,344.09,84,95.0,15.0,344.09,84.0,95.0,15.0,344.09,84.0,95.0,15.0,344.09,84.0,-0.8905357142857139,-0.5494505494505495,-0.5494505494505495,1.0,5.714285714285714,5.1,22.93933333333333,5.1,75.19,5.7958,8.579,10.882,13.028,15.774,16.53,17.71,19.144,19.778,24.52000000000001,42.096,55.09299999999997,71.17059999999998,0.0,6.0,0.0,17.0,0.0,0.0,0.0,0.6000000000000001,3.7,4.0,5.0,6.8,8.2,10.4,11.7,13.749999999999998,16.349999999999994,0.0,6.0,0.0,17.0,0.0,0.0,0.0,0.6000000000000001,3.7,4.0,5.0,6.8,8.2,10.4,11.7,13.749999999999998,16.349999999999994,0.0,7.0,0.0,14.0,0.14,0.7000000000000001,1.4,2.8000000000000003,4.2,5.6000000000000005,7.0,8.4,9.8,11.2,12.6,13.3,13.86,0.0,50.333333333333336,66.0,84.0,1.54,7.700000000000001,13.4,23.4,37.8,51.20000000000001,62.0,66.0,66.8,69.00000000000001,77.0,79.1,83.02
C01907,55,10,360.2,74,55.0,10.0,360.2,74.0,64.0,8.0,287.76,65.0,94.0,6.0,197.96,35.0,-0.2897142857142852,-2.0000000000000013,-0.5714285714285707,0.9999999999999998,8.085714285714284,10.3,32.99333333333333,10.3,56.52,11.0015,13.8075,17.314999999999998,24.33,24.77,25.21,32.095,38.98,40.8,42.62,49.57,53.045,55.825,1.0,7.0,1.0,19.0,1.0,1.0,1.0,1.0,1.2,1.6,2.0,5.999999999999999,9.999999999999998,13.400000000000002,16.2,17.599999999999998,18.72,1.0,7.666666666666667,1.0,19.0,1.0,1.0,1.0,1.0,1.5,2.0,6.5,11.0,11.5,12.0,15.5,17.25,18.65,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,20.83333333333333,0.0,35.0,0.1,0.5,1.0,2.0,11.5,21.0,27.0,33.0,33.5,34.0,34.5,34.75,34.95
C01126,3,8,54.44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01815,182,35,2452.45,86,182.0,35.0,2452.45,86.0,182.0,35.0,2452.45,86.0,182.0,35.0,2452.45,86.0,-0.6499467787114855,-0.058976317799847,-0.0589763177998471,0.9999999999999996,2.4952380952380944,4.93,70.07,4.93,195.27,8.533999999999999,18.022,21.258,29.972,34.87,46.334,62.24,69.69399999999999,80.05999999999999,104.552,143.42,169.88899999999998,189.0038,0.0,2.5294117647058822,1.0,9.0,0.0,0.0,0.3000000000000002,1.0,1.0,1.0,2.0,2.0,2.099999999999998,3.400000000000002,7.699999999999999,8.349999999999998,9.0,0.0,2.5294117647058822,1.0,9.0,0.0,0.0,0.3000000000000002,1.0,1.0,1.0,2.0,2.0,2.099999999999998,3.400000000000002,7.699999999999999,8.349999999999998,9.0,0.0,17.0,0.0,34.0,0.34,1.7000000000000002,3.4000000000000004,6.800000000000001,10.2,13.6,17.0,20.4,23.8,27.200000000000003,30.6,32.3,33.66,0.0,48.51428571428571,73.0,86.0,0.34,7.300000000000002,11.4,24.8,36.4,41.6,47.0,57.19999999999999,72.8,74.2,79.2,82.89999999999999,85.66
C01994,10,1,12.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00137,190,5,191.6,61,190.0,5.0,191.6,61.0,190.0,5.0,191.6,61.0,190.0,5.0,191.6,61.0,3.1790000000000016,-6.099999999999999,-6.099999999999999,1.0,15.8,25.69,38.32000000000001,25.69,70.44,25.7124,25.802,25.914,26.138,27.274,29.322000000000003,31.37,33.962,36.554,44.36800000000001,57.404,63.92199999999999,69.1364,1.0,15.25,1.0,35.0,1.21,2.0500000000000003,3.1000000000000005,5.200000000000001,7.299999999999999,9.8,12.5,15.2,18.799999999999997,24.200000000000006,29.6,32.3,34.459999999999994,1.0,15.25,1.0,35.0,1.21,2.0500000000000003,3.1000000000000005,5.200000000000001,7.299999999999999,9.8,12.5,15.2,18.799999999999997,24.200000000000006,29.6,32.3,34.459999999999994,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,36.6,0.0,61.0,0.68,3.4000000000000004,6.800000000000001,13.6,24.0,38.0,52.0,52.4,52.8,54.6,57.8,59.4,60.68
