customer_id,rfm_recency_all_time,rfm_frequency_all_time,rfm_monetary_all_time,tenure_all_time,rfm_recency_30d,rfm_frequency_30d,rfm_monetary_30d,tenure_30d,rfm_recency_60d,rfm_frequency_60d,rfm_monetary_60d,tenure_60d,rfm_recency_90d,rfm_frequency_90d,rfm_monetary_90d,tenure_90d,slope_amount,slope_days_since_previous_transaction,slope_days_until_next_transaction,slope_customer_transaction_order,slope_days_since_first_transaction,min_amount,mean_amount,mode_amount,max_amount,q1_amount,q5_amount,q10_amount,q20_amount,q30_amount,q40_amount,q50_amount,q60_amount,q70_amount,q80_amount,q90_amount,q95_amount,q99_amount,min_days_since_previous_transaction,mean_days_since_previous_transaction,mode_days_since_previous_transaction,max_days_since_previous_transaction,q1_days_since_previous_transaction,q5_days_since_previous_transaction,q10_days_since_previous_transaction,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q40_days_since_previous_transaction,q50_days_since_previous_transaction,q60_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_since_previous_transaction,q90_days_since_previous_transaction,q95_days_since_previous_transaction,q99_days_since_previous_transaction,min_days_until_next_transaction,mean_days_until_next_transaction,mode_days_until_next_transaction,max_days_until_next_transaction,q1_days_until_next_transaction,q5_days_until_next_transaction,q10_days_until_next_transaction,q20_days_until_next_transaction,q30_days_until_next_transaction,q40_days_until_next_transaction,q50_days_until_next_transaction,q60_days_until_next_transaction,q70_days_until_next_transaction,q80_days_until_next_transaction,q90_days_until_next_transaction,q95_days_until_next_transaction,q99_days_until_next_transaction,min_customer_transaction_order,mean_customer_transaction_order,mode_customer_transaction_order,max_customer_transaction_order,q1_customer_transaction_order,q5_customer_transaction_order,q10_customer_transaction_order,q20_customer_transaction_order,q30_customer_transaction_order,q40_customer_transaction_order,q50_customer_transaction_order,q60_customer_transaction_order,q70_customer_transaction_order,q80_customer_transaction_order,q90_customer_transaction_order,q95_customer_transaction_order,q99_customer_transaction_order,min_days_since_first_transaction,mean_days_since_first_transaction,mode_days_since_first_transaction,max_days_since_first_transaction,q1_days_since_first_transaction,q5_days_since_first_transaction,q10_days_since_first_transaction,q20_days_since_first_transaction,q30_days_since_first_transaction,q40_days_since_first_transaction,q50_days_since_first_transaction,q60_days_since_first_transaction,q70_days_since_first_transaction,q80_days_since_first_transaction,q90_days_since_first_transaction,q95_days_since_first_transaction,q99_days_since_first_transaction
C02232,69.0,12.0,627.64,151.0,69.0,12.0,627.64,151.0,69.0,12.0,627.64,151.0,131.0,11.0,603.34,89.0,-4.7433636363636325,0.8909090909090903,3.081818181818182,1.0,9.381818181818181,8.11,54.84909090909091,8.11,147.55,8.349,9.305,10.5,25.37,30.69,36.98,40.12,51.92,53.04,62.86,136.2,141.875,146.41500000000002,0.0,8.9,9.0,25.0,0.09,0.45,0.9,1.8,2.6999999999999997,6.6000000000000005,9.0,9.399999999999999,10.0,12.000000000000002,20.5,22.749999999999993,24.55,0.0,13.727272727272727,9.0,62.0,0.1,0.5,1.0,2.0,3.0,9.0,9.0,10.0,10.0,20.0,25.0,43.5,58.30000000000001,0.0,5.0,0.0,10.0,0.1,0.5,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,9.5,9.9,0.0,37.81818181818182,37.0,89.0,0.1,0.5,1.0,3.0,12.0,37.0,37.0,40.0,49.0,69.0,79.0,84.0,88.0
C00083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02369,4.0,47.0,3263.18,301.0,39.0,42.0,2952.53,266.0,62.0,37.0,2644.17,243.0,96.0,32.0,2284.74,209.0,0.024527126099707145,-0.0991935483870968,0.002199413489736271,0.9999999999999999,6.02382697947214,9.76,71.398125,9.76,141.09,12.4973,23.43,28.347,36.852000000000004,53.37499999999999,63.31,70.725,79.04599999999999,85.343,94.244,124.41600000000003,131.964,138.6224,0.0,6.741935483870968,0.0,31.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,6.0,7.0,10.0,14.0,25.5,30.099999999999998,0.0,7.25,0.0,31.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,6.0,8.399999999999999,11.600000000000001,22.10000000000002,25.249999999999996,30.070000000000004,0.0,15.5,0.0,31.0,0.31,1.55,3.1,6.2,9.299999999999999,12.4,15.5,18.599999999999998,21.7,24.8,27.900000000000002,29.45,30.69,0.0,112.1875,144.0,209.0,0.62,7.5,40.0,50.8,91.6,108.6,124.0,138.2,144.0,160.8,165.70000000000002,199.7,207.14000000000001
C02226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00020,37.0,15.0,110.31,144.0,37.0,15.0,110.31,144.0,64.0,12.0,94.89999999999999,117.0,105.0,7.0,44.23,76.0,-0.37464285714285717,0.5142857142857151,1.2142857142857146,1.0000000000000002,13.142857142857142,0.59,6.318571428571429,0.59,15.28,0.6829999999999999,1.0550000000000002,1.52,2.6660000000000004,4.243999999999999,4.842,4.95,5.856,7.1759999999999975,9.324000000000002,12.136000000000001,13.707999999999995,14.965599999999997,2.0,12.666666666666666,2.0,25.0,2.35,3.75,5.5,9.0,9.5,10.0,12.0,14.0,15.0,16.0,20.5,22.75,24.55,2.0,13.857142857142858,2.0,25.0,2.42,4.1000000000000005,6.200000000000001,9.2,9.8,11.600000000000001,14.0,15.2,16.999999999999996,20.000000000000004,22.6,23.799999999999997,24.759999999999998,0.0,3.0,0.0,6.0,0.06,0.30000000000000004,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.5999999999999996,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.9399999999999995,0.0,36.714285714285715,0.0,76.0,0.12,0.6000000000000001,1.2000000000000002,7.000000000000004,21.999999999999996,32.60000000000001,41.0,47.0,52.8,58.2,66.4,71.19999999999999,75.03999999999999
C01378,32.0,23.0,1103.77,130.0,32.0,23.0,1103.77,130.0,81.0,15.0,678.5699999999999,81.0,92.0,12.0,581.12,70.0,-1.8904895104895112,0.1545454545454542,0.027972027972027955,0.9999999999999999,7.6818181818181825,8.42,48.42666666666667,8.42,165.48,8.4827,8.7335,9.782,18.626,27.377,37.056000000000004,45.25,46.628,48.94199999999999,61.396000000000015,71.441,114.19249999999994,155.22250000000005,0.0,6.363636363636363,0.0,22.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,6.0,8.0,10.0,13.0,17.5,21.1,0.0,6.166666666666667,0.0,22.0,0.0,0.0,0.0,0.6000000000000005,3.0,3.4000000000000004,4.5,5.6,7.399999999999999,9.600000000000001,12.700000000000001,17.049999999999994,21.010000000000005,0.0,5.5,0.0,11.0,0.11,0.55,1.1,2.2,3.3,4.4,5.5,6.6,7.699999999999999,8.8,9.9,10.45,10.89,0.0,33.583333333333336,3.0,70.0,0.33,1.6500000000000001,3.0,3.0,6.899999999999998,18.400000000000002,33.0,48.8,54.099999999999994,63.00000000000001,69.5,70.0,70.0
C01558,162.0,8.0,129.89,55.0,162.0,8.0,129.89,55.0,162.0,8.0,129.89,55.0,162.0,8.0,129.89,55.0,2.626071428571428,2.071428571428571,2.071428571428571,0.9999999999999999,6.809523809523808,2.77,16.23625,2.77,33.23,3.1396,4.618,6.466000000000001,8.126000000000001,8.887,13.416000000000002,16.515,18.544,19.328,22.854000000000003,27.559999999999995,30.394999999999992,32.663,0.0,7.857142857142857,0.0,17.0,0.12,0.6000000000000001,1.2000000000000002,2.2,2.8,5.400000000000002,9.0,9.6,10.799999999999997,13.200000000000003,15.200000000000001,16.099999999999998,16.82,0.0,7.857142857142857,0.0,17.0,0.12,0.6000000000000001,1.2000000000000002,2.2,2.8,5.400000000000002,9.0,9.6,10.799999999999997,13.200000000000003,15.200000000000001,16.099999999999998,16.82,0.0,3.5,0.0,7.0,0.07,0.35000000000000003,0.7000000000000001,1.4000000000000001,2.1,2.8000000000000003,3.5,4.2,4.8999999999999995,5.6000000000000005,6.3,6.6499999999999995,6.93,0.0,20.25,11.0,55.0,0.6300000000000001,3.1500000000000004,6.300000000000001,9.8,11.0,11.0,12.5,16.0,22.999999999999993,32.400000000000006,43.099999999999994,49.04999999999999,53.809999999999995
C01938,112.0,1.0,21.48,0.0,112.0,1.0,21.48,0.0,112.0,1.0,21.48,0.0,112.0,1.0,21.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02837,78.0,28.0,634.11,90.0,78.0,28.0,634.11,90.0,78.0,28.0,634.11,90.0,96.0,23.0,512.41,72.0,-0.6137747035573117,0.09034443817052526,0.13043478260869568,1.0000000000000002,3.7766798418972334,1.17,22.278695652173916,1.17,73.63,2.0258,5.1739999999999995,6.308000000000001,8.188,10.026,11.370000000000001,14.06,19.446,20.545999999999996,34.204000000000015,53.458000000000006,68.54899999999998,72.8534,0.0,3.272727272727273,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.4000000000000004,2.0,3.5999999999999996,4.699999999999999,6.0,7.0,7.949999999999999,11.949999999999996,0.0,3.4782608695652173,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.8000000000000007,2.0,4.0,5.399999999999999,6.600000000000001,7.800000000000001,8.0,11.900000000000006,0.0,11.0,0.0,22.0,0.22,1.1,2.2,4.4,6.6,8.8,11.0,13.2,15.399999999999999,17.6,19.8,20.9,21.78,0.0,32.52173913043478,0.0,72.0,0.0,0.20000000000000018,2.2,4.800000000000001,10.199999999999998,16.200000000000003,35.0,44.39999999999999,56.0,57.0,65.0,68.6,71.34
C01937,245.0,11.0,827.73,84.0,245.0,11.0,827.73,84.0,245.0,11.0,827.73,84.0,245.0,11.0,827.73,84.0,-0.7209999999999981,1.7818181818181815,1.7818181818181815,1.0,7.636363636363636,22.06,75.24818181818182,22.06,165.87,22.768,25.6,29.14,34.32,36.64,51.47,73.81,85.27,96.23,116.27,116.65,141.26,160.94800000000004,1.0,8.4,1.0,32.0,1.0,1.0,1.0,2.6,3.6999999999999997,5.2,6.0,6.799999999999999,8.6,10.600000000000001,14.899999999999993,23.44999999999998,30.290000000000003,1.0,8.4,1.0,32.0,1.0,1.0,1.0,2.6,3.6999999999999997,5.2,6.0,6.799999999999999,8.6,10.600000000000001,14.899999999999993,23.44999999999998,30.290000000000003,0.0,5.0,0.0,10.0,0.1,0.5,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,9.5,9.9,0.0,28.636363636363637,0.0,84.0,0.30000000000000004,1.5,3.0,9.0,10.0,14.0,24.0,30.0,31.0,39.0,71.0,77.5,82.7
C00973,3.0,7.0,134.03,43.0,36.0,3.0,55.89,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02789,3.0,31.0,3681.1,146.0,36.0,24.0,3025.35,113.0,74.0,20.0,2573.6,75.0,94.0,14.0,1986.26,55.0,-0.10804395604395822,0.17582417582417603,0.24835164835164844,1.0000000000000002,4.815384615384616,9.59,141.87571428571428,9.59,325.39,9.6849,10.0645,12.981000000000002,43.208,73.98899999999999,97.476,117.34,152.268,205.152,242.14400000000003,292.54300000000006,308.308,321.9736,0.0,4.230769230769231,5.0,14.0,0.0,0.0,0.20000000000000018,1.0,1.0,3.400000000000002,5.0,5.0,5.0,6.200000000000003,7.0,9.79999999999999,13.159999999999993,0.0,4.5,5.0,14.0,0.0,0.0,0.30000000000000004,1.0,1.0,4.2,5.0,5.0,5.199999999999999,7.0,7.700000000000001,10.099999999999998,13.219999999999995,0.0,6.5,0.0,13.0,0.13,0.65,1.3,2.6,3.9,5.2,6.5,7.8,9.1,10.4,11.700000000000001,12.35,12.87,0.0,25.214285714285715,0.0,55.0,0.0,0.0,0.0,4.200000000000001,7.9,15.8,26.0,33.8,39.5,46.0,49.7,51.75,54.349999999999994
C00883,2.0,51.0,3432.56,98.0,32.0,32.0,2297.35,68.0,62.0,25.0,1798.67,38.0,95.0,7.0,515.67,5.0,4.1710714285714285,-0.028571428571428543,0.6428571428571429,1.0000000000000002,0.8214285714285715,5.87,73.66714285714285,5.87,173.41,8.3408,18.224,30.578,48.448,52.641999999999996,55.364000000000004,57.35,60.494,73.14399999999996,104.80600000000004,138.58,155.99499999999995,169.92699999999996,0.0,0.8333333333333334,1.0,2.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.5,1.75,1.9500000000000002,0.0,1.7142857142857142,1.0,7.0,0.0,0.0,0.0,0.20000000000000018,0.7999999999999998,1.0,1.0,1.0,1.1999999999999993,1.8000000000000007,4.000000000000002,5.4999999999999964,6.6999999999999975,0.0,3.0,0.0,6.0,0.06,0.30000000000000004,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.5999999999999996,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.9399999999999995,0.0,2.5714285714285716,2.0,5.0,0.06,0.30000000000000004,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.0,2.0,3.1999999999999993,4.0,4.0,4.4,4.699999999999999,4.9399999999999995
C01098,46.0,9.0,1013.81,43.0,46.0,9.0,1013.81,43.0,60.0,4.0,355.29999999999995,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00156,104.0,26.0,465.83,145.0,104.0,26.0,465.83,145.0,104.0,26.0,465.83,145.0,104.0,26.0,465.83,145.0,-0.3667589743589744,-0.15538461538461562,-0.15538461538461548,1.0000000000000002,5.923760683760685,3.85,17.91653846153846,3.85,41.01,3.8725,4.2275,5.21,10.5,11.524999999999999,14.03,15.71,17.25,21.17,26.63,33.78,36.16,39.8775,0.0,5.8,3.0,20.0,0.24,1.0,1.0,2.6000000000000014,3.0,3.6000000000000014,4.0,5.0,6.0,7.0,14.800000000000011,18.799999999999997,19.759999999999998,0.0,5.8,3.0,20.0,0.24,1.0,1.0,2.6000000000000014,3.0,3.6000000000000014,4.0,5.0,6.0,7.0,14.800000000000011,18.799999999999997,19.759999999999998,0.0,12.5,0.0,25.0,0.25,1.25,2.5,5.0,7.5,10.0,12.5,15.0,17.5,20.0,22.5,23.75,24.75,0.0,80.26923076923077,116.0,145.0,1.75,8.0,14.5,39.0,50.0,75.0,82.0,110.0,116.5,122.0,131.5,136.75,143.25
C02276,63.0,28.0,1109.61,188.0,63.0,28.0,1109.61,188.0,63.0,28.0,1109.61,188.0,91.0,23.0,798.36,160.0,-1.0836758893280634,-0.15132693393562943,-0.16798418972332035,1.0000000000000002,7.091897233201582,0.06,34.71130434782608,0.06,111.8,1.1842000000000001,5.28,6.684,13.534,17.842,19.508,32.42,44.358,47.583999999999996,51.092000000000006,54.398,68.34399999999998,102.57100000000004,0.0,7.2727272727272725,6.0,17.0,0.21,1.05,2.1,3.2,4.6,6.0,6.5,7.6,8.7,11.8,13.0,13.95,16.369999999999997,0.0,7.130434782608695,6.0,17.0,0.22,1.1,2.2,3.4000000000000004,4.0,6.0,6.0,7.199999999999999,8.399999999999999,11.600000000000001,13.0,13.899999999999999,16.340000000000003,0.0,11.0,0.0,22.0,0.22,1.1,2.2,4.4,6.6,8.8,11.0,13.2,15.399999999999999,17.6,19.8,20.9,21.78,0.0,85.82608695652173,125.0,160.0,2.86,13.8,21.8,32.60000000000001,60.4,75.80000000000001,90.0,106.19999999999999,121.39999999999999,129.20000000000002,143.4,155.89999999999998,159.34
C00886,53.0,6.0,352.64,107.0,53.0,6.0,352.64,107.0,88.0,5.0,317.53999999999996,72.0,126.0,4.0,172.16,34.0,7.988000000000005,3.4999999999999996,9.4,1.0,12.299999999999999,2.88,43.03999999999999,2.88,79.02,3.9528,8.244,13.608,24.336000000000006,35.064,41.236000000000004,45.129999999999995,49.023999999999994,54.359999999999985,62.580000000000005,70.8,74.90999999999998,78.198,3.0,11.333333333333334,3.0,21.0,3.14,3.7,4.4,5.800000000000001,7.199999999999999,8.6,10.0,12.2,14.399999999999999,16.6,18.8,19.9,20.78,3.0,18.0,3.0,38.0,3.21,4.050000000000001,5.1000000000000005,7.200000000000001,9.299999999999999,12.200000000000003,15.5,18.799999999999997,22.699999999999996,27.800000000000004,32.900000000000006,35.449999999999996,37.489999999999995,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998,0.0,15.25,0.0,34.0,0.09,0.45000000000000007,0.9000000000000001,1.8000000000000003,2.6999999999999997,7.200000000000004,13.5,19.799999999999997,24.999999999999996,28.000000000000004,31.0,32.5,33.699999999999996
C02998,2.0,22.0,1447.3700000000001,63.0,40.0,9.0,468.92,25.0,60.0,3.0,128.69,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01591,1.0,100.0,4377.74,47.0,32.0,43.0,1857.52,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02478,0.0,65.0,5388.89,40.0,30.0,17.0,1417.8,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02717,119.0,10.0,791.86,64.0,119.0,10.0,791.86,64.0,119.0,10.0,791.86,64.0,119.0,10.0,791.86,64.0,0.4700606060606086,-0.6500000000000002,-0.6499999999999992,1.0,7.7757575757575745,29.77,79.18599999999999,29.77,152.81,30.2461,32.1505,34.531,58.564,68.451,70.992,72.775,75.41,85.994,106.784,114.96499999999999,133.88749999999996,149.02550000000002,0.0,7.111111111111111,3.0,23.0,0.08,0.4,0.8,2.2,3.0,3.4000000000000004,5.0,5.8,8.999999999999998,11.4,14.200000000000003,18.599999999999994,22.119999999999997,0.0,7.111111111111111,3.0,23.0,0.08,0.4,0.8,2.2,3.0,3.4000000000000004,5.0,5.8,8.999999999999998,11.4,14.200000000000003,18.599999999999994,22.119999999999997,0.0,4.5,0.0,9.0,0.09,0.45,0.9,1.8,2.6999999999999997,3.6,4.5,5.3999999999999995,6.3,7.2,8.1,8.549999999999999,8.91,0.0,35.9,64.0,64.0,0.44999999999999996,2.25,4.5,13.8,18.099999999999998,32.800000000000004,43.5,45.4,49.599999999999994,59.2,64.0,64.0,64.0
C02534,4.0,10.0,189.52,41.0,39.0,3.0,69.19,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02117,140.0,28.0,2070.21,184.0,140.0,28.0,2070.21,184.0,140.0,28.0,2070.21,184.0,140.0,28.0,2070.21,184.0,-0.37999726327312394,-0.06837606837606836,-0.06837606837606845,0.9999999999999998,7.157088122605362,13.06,73.93607142857142,13.06,156.23,13.062700000000001,14.3895,17.197000000000003,25.8,33.281,45.866,69.74000000000001,90.62599999999999,109.67,123.91800000000003,134.768,142.336,152.9927,0.0,6.814814814814815,4.0,32.0,0.0,0.0,0.0,2.2,3.8,4.0,5.0,6.199999999999999,8.0,8.8,15.200000000000006,17.7,28.359999999999978,0.0,6.814814814814815,4.0,32.0,0.0,0.0,0.0,2.2,3.8,4.0,5.0,6.199999999999999,8.0,8.8,15.200000000000006,17.7,28.359999999999978,0.0,13.5,0.0,27.0,0.27,1.35,2.7,5.4,8.1,10.8,13.5,16.2,18.9,21.6,24.3,25.65,26.73,0.0,96.0,168.0,184.0,1.35,6.050000000000001,10.100000000000001,39.0,52.1,88.2,104.0,119.4,132.29999999999998,156.4,168.0,173.2,181.84
C01472,283.0,1.0,14.66,0.0,283.0,1.0,14.66,0.0,283.0,1.0,14.66,0.0,283.0,1.0,14.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02648,163.0,6.0,454.27,21.0,163.0,6.0,454.27,21.0,163.0,6.0,454.27,21.0,163.0,6.0,454.27,21.0,3.0848571428571336,0.6999999999999997,0.7,0.9999999999999998,4.342857142857142,34.74,75.71166666666666,34.74,111.17,36.333,42.705,50.67,66.6,69.28,71.96,76.71,81.46,84.9,88.34,99.755,105.4625,110.02850000000001,2.0,4.2,5.0,5.0,2.08,2.4,2.8,3.6,4.2,4.6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.2,5.0,5.0,2.08,2.4,2.8,3.6,4.2,4.6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,9.333333333333334,0.0,21.0,0.1,0.5,1.0,2.0,4.0,6.0,8.5,11.0,13.5,16.0,18.5,19.75,20.75
C00458,105.0,3.0,331.18,44.0,105.0,3.0,331.18,44.0,105.0,3.0,331.18,44.0,105.0,3.0,331.18,44.0,53.18000000000001,-23.999999999999968,-23.999999999999996,1.0000000000000002,22.000000000000007,31.99,110.39333333333333,31.99,160.84,34.1172,42.626,53.262,74.534,95.80599999999998,117.078,138.35,142.84799999999998,147.346,151.844,156.342,158.591,160.3902,10.0,22.0,10.0,34.0,10.24,11.2,12.4,14.8,17.2,19.6,22.0,24.4,26.799999999999997,29.200000000000003,31.6,32.8,33.76,10.0,22.0,10.0,34.0,10.24,11.2,12.4,14.8,17.2,19.6,22.0,24.4,26.799999999999997,29.200000000000003,31.6,32.8,33.76,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,26.0,0.0,44.0,0.68,3.4000000000000004,6.800000000000001,13.600000000000001,20.4,27.200000000000003,34.0,36.0,38.0,40.0,42.0,43.0,43.8
C02498,66.0,36.0,1993.63,268.0,66.0,36.0,1993.63,268.0,66.0,36.0,1993.63,268.0,93.0,31.0,1687.88,241.0,-0.4648991935483866,-0.3361512791991094,-0.25645161290322616,1.0,6.180645161290323,9.42,54.44774193548387,9.42,179.36,11.148,17.075,21.18,24.17,30.52,38.92,44.49,47.23,57.12,79.64,108.64,117.25,162.85099999999997,0.0,8.033333333333333,1.0,45.0,0.0,0.4500000000000002,1.0,1.0,2.0,3.0,4.5,6.0,8.899999999999991,13.200000000000003,15.70000000000001,26.399999999999977,40.65000000000001,0.0,8.290322580645162,1.0,45.0,0.0,0.5,1.0,1.0,2.0,3.0,5.0,6.0,11.0,14.0,16.0,26.0,40.499999999999986,0.0,15.0,0.0,30.0,0.3,1.5,3.0,6.0,9.0,12.0,15.0,18.0,21.0,24.0,27.0,28.5,29.7,0.0,144.8709677419355,99.0,241.0,13.5,50.5,69.0,103.0,112.0,136.0,143.0,173.0,185.0,192.0,217.0,225.0,237.1
C00078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02914,0.0,81.0,7302.71,75.0,30.0,58.0,5182.2,45.0,60.0,19.0,1848.02,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01056,0.0,26.0,1489.86,74.0,30.0,15.0,947.52,44.0,65.0,5.0,271.32,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00906,14.0,6.0,736.92,54.0,33.0,4.0,452.98,35.0,65.0,2.0,165.29,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01563,248.0,6.0,584.72,33.0,248.0,6.0,584.72,33.0,248.0,6.0,584.72,33.0,248.0,6.0,584.72,33.0,-21.38228571428571,3.8000000000000003,3.8000000000000003,0.9999999999999998,6.199999999999998,48.7,97.45333333333333,48.7,186.78,48.9495,49.947500000000005,51.195,53.69,54.425,55.16,74.285,93.41,120.195,146.98,166.88,176.82999999999998,184.79000000000002,0.0,6.6,4.0,17.0,0.16,0.8,1.6,3.2,4.0,4.0,4.0,5.6,7.199999999999999,9.8,13.4,15.2,16.64,0.0,6.6,4.0,17.0,0.16,0.8,1.6,3.2,4.0,4.0,4.0,5.6,7.199999999999999,9.8,13.4,15.2,16.64,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,10.166666666666666,0.0,33.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,8.0,12.0,16.0,24.5,28.75,32.150000000000006
C02426,99.0,5.0,71.62,79.0,99.0,5.0,71.62,79.0,99.0,5.0,71.62,79.0,99.0,5.0,71.62,79.0,3.7839999999999985,-13.899999999999991,-13.900000000000002,1.0,18.4,5.94,14.324000000000002,5.94,29.75,6.1032,6.756,7.572,9.204,10.59,11.73,12.87,12.937999999999999,13.005999999999998,16.382,23.066000000000003,26.407999999999998,29.081599999999998,0.0,19.75,0.0,53.0,0.09,0.45000000000000007,0.9000000000000001,1.8000000000000003,2.6999999999999997,7.0000000000000036,13.0,18.999999999999996,25.99999999999999,35.000000000000014,44.00000000000001,48.499999999999986,52.099999999999994,0.0,19.75,0.0,53.0,0.09,0.45000000000000007,0.9000000000000001,1.8000000000000003,2.6999999999999997,7.0000000000000036,13.0,18.999999999999996,25.99999999999999,35.000000000000014,44.00000000000001,48.499999999999986,52.099999999999994,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,53.4,79.0,79.0,2.12,10.600000000000001,21.200000000000003,42.400000000000006,53.6,54.8,56.0,65.2,74.39999999999999,79.0,79.0,79.0,79.0
